time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
0.00000000e+00,7.00000000e-02,2.20000000e+04,3.67647059e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364005e-04,2.27236806e-03,2.12553388e-06,2.76319405e-05,0.00000000e+00,0.00000000e+00,5.69186503e-05,7.96861104e-04,2.09259744e-07,3.13889615e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.60914937e-04,5.77463899e-03,1.37474866e-07,2.33707273e-06,7.23551928e-07,1.30239347e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.15314281e-05,1.43062856e-03
1.00000000e-05,7.00000000e-02,2.20000000e+04,3.67606588e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364016e-04,2.27236819e-03,2.12553309e-06,2.76319302e-05,2.17633857e-11,2.82924014e-10,5.69186510e-05,7.96861114e-04,2.09236591e-07,3.13854887e-06,1.00279665e-19,1.40391531e-18,1.19134733e-13,1.78702099e-12,3.60914937e-04,5.77463899e-03,1.37474848e-07,2.33707241e-06,7.23542533e-07,1.30237656e-05,1.04277362e-13,1.77271516e-12,8.57403327e-17,1.54332599e-15,2.45001477e-25,4.41002659e-24,7.15314281e-05,1.43062856e-03
1.05013690e-05,7.00000000e-02,2.20000000e+04,3.67604559e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364016e-04,2.27236819e-03,2.12553305e-06,2.76319297e-05,2.28545343e-11,2.97108946e-10,5.69186510e-05,7.96861114e-04,2.09235431e-07,3.13853146e-06,1.10587157e-19,1.54822020e-18,1.25107778e-13,1.87661668e-12,3.60914937e-04,5.77463899e-03,1.37474847e-07,2.33707240e-06,7.23542062e-07,1.30237571e-05,1.09505505e-13,1.86159359e-12,9.00390861e-17,1.62070355e-15,2.70184538e-25,4.86332169e-24,7.15314281e-05,1.43062856e-03
1.10278750e-05,7.00000000e-02,2.20000000e+04,3.67602428e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364017e-04,2.27236820e-03,2.12553301e-06,2.76319291e-05,2.40003898e-11,3.12005067e-10,5.69186510e-05,7.96861114e-04,2.09234212e-07,3.13851318e-06,1.21954131e-19,1.70735783e-18,1.31380294e-13,1.97070441e-12,3.60914937e-04,5.77463899e-03,1.37474846e-07,2.33707238e-06,7.23541568e-07,1.30237482e-05,1.14995771e-13,1.95492811e-12,9.45533656e-17,1.70196058e-15,2.97956100e-25,5.36320980e-24,7.15314281e-05,1.43062856e-03
1.15807785e-05,7.00000000e-02,2.20000000e+04,3.67600191e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364017e-04,2.27236821e-03,2.12553297e-06,2.76319285e-05,2.52036949e-11,3.27648034e-10,5.69186511e-05,7.96861115e-04,2.09232932e-07,3.13849398e-06,1.34489487e-19,1.88285282e-18,1.37967294e-13,2.06950941e-12,3.60914937e-04,5.77463899e-03,1.37474845e-07,2.33707236e-06,7.23541048e-07,1.30237389e-05,1.20761302e-13,2.05294214e-12,9.92939770e-17,1.78729159e-15,3.28582228e-25,5.91448010e-24,7.15314281e-05,1.43062856e-03
1.21614028e-05,7.00000000e-02,2.20000000e+04,3.67597841e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364018e-04,2.27236822e-03,2.12553292e-06,2.76319280e-05,2.64673300e-11,3.44075290e-10,5.69186511e-05,7.96861116e-04,2.09231588e-07,3.13847382e-06,1.48313321e-19,2.07638650e-18,1.44884546e-13,2.17326819e-12,3.60914937e-04,5.77463899e-03,1.37474844e-07,2.33707235e-06,7.23540503e-07,1.30237290e-05,1.26815899e-13,2.15587028e-12,1.04272268e-16,1.87690082e-15,3.62356335e-25,6.52241403e-24,7.15314281e-05,1.43062856e-03
1.27711378e-05,7.00000000e-02,2.20000000e+04,3.67595374e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364019e-04,2.27236822e-03,2.12553287e-06,2.76319273e-05,2.77943198e-11,3.61326157e-10,5.69186512e-05,7.96861116e-04,2.09230176e-07,3.13845264e-06,1.63558073e-19,2.28981302e-18,1.52148607e-13,2.28222911e-12,3.60914937e-04,5.77463899e-03,1.37474843e-07,2.33707233e-06,7.23539930e-07,1.30237187e-05,1.33174054e-13,2.26395892e-12,1.09500155e-16,1.97100278e-15,3.99601993e-25,7.19283588e-24,7.15314281e-05,1.43062856e-03
1.34114430e-05,7.00000000e-02,2.20000000e+04,3.67592783e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364019e-04,2.27236823e-03,2.12553282e-06,2.76319267e-05,2.91878408e-11,3.79441930e-10,5.69186512e-05,7.96861117e-04,2.09228694e-07,3.13843041e-06,1.80369795e-19,2.52517713e-18,1.59776866e-13,2.39665299e-12,3.60914937e-04,5.77463899e-03,1.37474842e-07,2.33707231e-06,7.23539328e-07,1.30237079e-05,1.39850987e-13,2.37746678e-12,1.14990151e-16,2.06982272e-15,4.40676034e-25,7.93216862e-24,7.15314281e-05,1.43062856e-03
1.40838511e-05,7.00000000e-02,2.20000000e+04,3.67590062e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364020e-04,2.27236824e-03,2.12553277e-06,2.76319260e-05,3.06512286e-11,3.98465972e-10,5.69186512e-05,7.96861117e-04,2.09227137e-07,3.13840706e-06,1.98909551e-19,2.78473372e-18,1.67787582e-13,2.51681374e-12,3.60914937e-04,5.77463899e-03,1.37474840e-07,2.33707229e-06,7.23538697e-07,1.30236965e-05,1.46862681e-13,2.49666558e-12,1.20755399e-16,2.17359718e-15,4.85971967e-25,8.74749541e-24,7.15314281e-05,1.43062856e-03
1.47899717e-05,7.00000000e-02,2.20000000e+04,3.67587204e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364021e-04,2.27236825e-03,2.12553271e-06,2.76319252e-05,3.21879861e-11,4.18443820e-10,5.69186513e-05,7.96861118e-04,2.09225503e-07,3.13838254e-06,2.19354963e-19,3.07096948e-18,1.76199931e-13,2.64299896e-12,3.60914937e-04,5.77463899e-03,1.37474839e-07,2.33707226e-06,7.23538033e-07,1.30236846e-05,1.54225920e-13,2.62184064e-12,1.26809699e-16,2.28257457e-15,5.35923748e-25,9.64662747e-24,7.15314281e-05,1.43062856e-03
1.55314950e-05,7.00000000e-02,2.20000000e+04,3.67584204e-03,7.10659000e-01,7.10659000e-01,6.89164185e-02,2.75665674e-01,1.89364022e-04,2.27236826e-03,2.12553265e-06,2.76319245e-05,3.38017919e-11,4.39423295e-10,5.69186513e-05,7.96861119e-04,2.09223786e-07,3.13835680e-06,2.41901907e-19,3.38662670e-18,1.85034048e-13,2.77551073e-12,3.60914937e-04,5.77463899e-03,1.37474838e-07,2.33707224e-06,7.23537337e-07,1.30236721e-05,1.61958328e-13,2.75329158e-12,1.33167542e-16,2.39701575e-15,5.91009940e-25,1.06381789e-23,7.15314281e-05,1.43062856e-03
1.63101960e-05,7.00000000e-02,2.20000000e+04,3.67581053e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364022e-04,2.27236827e-03,2.12553259e-06,2.76319237e-05,3.54965089e-11,4.61454616e-10,5.69186514e-05,7.96861120e-04,2.09221984e-07,3.13832976e-06,2.66766396e-19,3.73472954e-18,1.94311081e-13,2.91466622e-12,3.60914937e-04,5.77463899e-03,1.37474836e-07,2.33707222e-06,7.23536605e-07,1.30236589e-05,1.70078416e-13,2.89133307e-12,1.39844147e-16,2.51719465e-15,6.51758294e-25,1.17316493e-23,7.15314281e-05,1.43062856e-03
1.71279386e-05,7.00000000e-02,2.20000000e+04,3.67577744e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364023e-04,2.27236828e-03,2.12553253e-06,2.76319228e-05,3.72761938e-11,4.84590520e-10,5.69186515e-05,7.96861120e-04,2.09220091e-07,3.13830136e-06,2.94186643e-19,4.11861300e-18,2.04053235e-13,3.06079853e-12,3.60914937e-04,5.77463899e-03,1.37474835e-07,2.33707219e-06,7.23535837e-07,1.30236451e-05,1.78605619e-13,3.03629552e-12,1.46855496e-16,2.64339894e-15,7.18750808e-25,1.29375146e-23,7.15314281e-05,1.43062856e-03
1.79866803e-05,7.00000000e-02,2.20000000e+04,3.67574269e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364024e-04,2.27236829e-03,2.12553246e-06,2.76319220e-05,3.91451066e-11,5.08886385e-10,5.69186515e-05,7.96861121e-04,2.09218103e-07,3.13827155e-06,3.24425349e-19,4.54195488e-18,2.14283831e-13,3.21425747e-12,3.60914937e-04,5.77463899e-03,1.37474833e-07,2.33707216e-06,7.23535030e-07,1.30236305e-05,1.87560350e-13,3.18852594e-12,1.54218373e-16,2.77593071e-15,7.92629303e-25,1.42673274e-23,7.15314281e-05,1.43062856e-03
1.88884766e-05,7.00000000e-02,2.20000000e+04,3.67570620e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364025e-04,2.27236830e-03,2.12553239e-06,2.76319210e-05,4.11077208e-11,5.34400371e-10,5.69186516e-05,7.96861122e-04,2.09216016e-07,3.13824023e-06,3.57772215e-19,5.00881102e-18,2.25027357e-13,3.37541036e-12,3.60914937e-04,5.77463899e-03,1.37474832e-07,2.33707214e-06,7.23534183e-07,1.30236153e-05,1.96964043e-13,3.34838873e-12,1.61950401e-16,2.91510722e-15,8.74101568e-25,1.57338282e-23,7.15314281e-05,1.43062856e-03
1.98354862e-05,7.00000000e-02,2.20000000e+04,3.67566788e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364026e-04,2.27236831e-03,2.12553231e-06,2.76319201e-05,4.31687345e-11,5.61193548e-10,5.69186516e-05,7.96861123e-04,2.09213824e-07,3.13820735e-06,3.94546723e-19,5.52365413e-18,2.36309530e-13,3.54464295e-12,3.60914937e-04,5.77463899e-03,1.37474830e-07,2.33707211e-06,7.23533293e-07,1.30235993e-05,2.06839208e-13,3.51626653e-12,1.70070089e-16,3.06126160e-15,9.63948146e-25,1.73510666e-23,7.15314281e-05,1.43062856e-03
2.08299760e-05,7.00000000e-02,2.20000000e+04,3.67562765e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364027e-04,2.27236833e-03,2.12553223e-06,2.76319190e-05,4.53330810e-11,5.89330052e-10,5.69186517e-05,7.96861124e-04,2.09211522e-07,3.13817282e-06,4.35101191e-19,6.09141667e-18,2.48157356e-13,3.72236034e-12,3.60914937e-04,5.77463899e-03,1.37474828e-07,2.33707208e-06,7.23532359e-07,1.30235825e-05,2.17209482e-13,3.69256120e-12,1.78596872e-16,3.21474370e-15,1.06302981e-24,1.91345366e-23,7.15314281e-05,1.43062856e-03
2.18743263e-05,7.00000000e-02,2.20000000e+04,3.67558539e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364028e-04,2.27236834e-03,2.12553215e-06,2.76319180e-05,4.76059411e-11,6.18877234e-10,5.69186518e-05,7.96861125e-04,2.09209104e-07,3.13813657e-06,4.79824151e-19,6.71753811e-18,2.60599195e-13,3.90898793e-12,3.60914937e-04,5.77463899e-03,1.37474826e-07,2.33707204e-06,7.23531378e-07,1.30235648e-05,2.28099691e-13,3.87769474e-12,1.87551162e-16,3.37592091e-15,1.17229580e-24,2.11013245e-23,7.15314281e-05,1.43062856e-03
2.29710372e-05,7.00000000e-02,2.20000000e+04,3.67554102e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364030e-04,2.27236835e-03,2.12553206e-06,2.76319168e-05,4.99927553e-11,6.49905819e-10,5.69186519e-05,7.96861126e-04,2.09206566e-07,3.13809849e-06,5.29144071e-19,7.40801700e-18,2.73664830e-13,4.10497244e-12,3.60914937e-04,5.77463899e-03,1.37474824e-07,2.33707201e-06,7.23530348e-07,1.30235463e-05,2.39535900e-13,4.07211030e-12,1.96954391e-16,3.54517904e-15,1.29279295e-24,2.32702731e-23,7.15314281e-05,1.43062856e-03
2.41227337e-05,7.00000000e-02,2.20000000e+04,3.67549442e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364031e-04,2.27236837e-03,2.12553197e-06,2.76319157e-05,5.24992371e-11,6.82490082e-10,5.69186519e-05,7.96861127e-04,2.09203900e-07,3.13805850e-06,5.83533464e-19,8.16946849e-18,2.87385534e-13,4.31078301e-12,3.60914937e-04,5.77463899e-03,1.37474822e-07,2.33707197e-06,7.23529266e-07,1.30235268e-05,2.51545485e-13,4.27627325e-12,2.06829069e-16,3.72292324e-15,1.42567567e-24,2.56621620e-23,7.15314281e-05,1.43062856e-03
2.53321727e-05,7.00000000e-02,2.20000000e+04,3.67544549e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364032e-04,2.27236839e-03,2.12553188e-06,2.76319144e-05,5.51313860e-11,7.16708018e-10,5.69186520e-05,7.96861128e-04,2.09201101e-07,3.13801651e-06,6.43513406e-19,9.00918768e-18,3.01794152e-13,4.52691229e-12,3.60914937e-04,5.77463899e-03,1.37474820e-07,2.33707194e-06,7.23528130e-07,1.30235063e-05,2.64157194e-13,4.49067229e-12,2.17198832e-16,3.90957897e-15,1.57221703e-24,2.82999065e-23,7.15314281e-05,1.43062856e-03
2.66022493e-05,7.00000000e-02,2.20000000e+04,3.67539410e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364033e-04,2.27236840e-03,2.12553178e-06,2.76319131e-05,5.78955028e-11,7.52641536e-10,5.69186521e-05,7.96861130e-04,2.09198161e-07,3.13797242e-06,7.09658536e-19,9.93521950e-18,3.16925174e-13,4.75387761e-12,3.60914937e-04,5.77463899e-03,1.37474817e-07,2.33707190e-06,7.23526937e-07,1.30234849e-05,2.77401214e-13,4.71582063e-12,2.28088502e-16,4.10559304e-15,1.73382097e-24,3.12087774e-23,7.15314281e-05,1.43062856e-03
2.79360035e-05,7.00000000e-02,2.20000000e+04,3.67534014e-03,7.10659000e-01,7.10659000e-01,6.89164186e-02,2.75665674e-01,1.89364035e-04,2.27236842e-03,2.12553167e-06,2.76319117e-05,6.07982038e-11,7.90376650e-10,5.69186522e-05,7.96861131e-04,2.09195074e-07,3.13792612e-06,7.82602558e-19,1.09564358e-17,3.32814818e-13,4.99222227e-12,3.60914937e-04,5.77463899e-03,1.37474815e-07,2.33707185e-06,7.23525684e-07,1.30234623e-05,2.91309248e-13,4.95225721e-12,2.39524146e-16,4.31143463e-15,1.91203573e-24,3.44166431e-23,7.15314281e-05,1.43062856e-03
