time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne20,X_ne20
9.22385104e-07,4.48099980e-01,4.06599946e+03,2.41621652e-02,7.12933142e-01,7.12933142e-01,6.91394158e-02,2.76557663e-01,1.86116287e-04,2.23339544e-03,2.04247969e-06,2.65522360e-05,4.76908257e-06,6.19980734e-05,5.58694342e-05,7.82172079e-04,7.04827277e-12,1.05724091e-10,1.90333274e-08,2.66466584e-07,1.35037934e-06,2.02556901e-05,3.62027622e-04,5.79244195e-03,1.09348860e-07,1.85893062e-06,2.17086905e-10,3.90756429e-09,4.96016192e-08,8.43227526e-07,5.71571095e-11,1.02882797e-09,7.17611362e-05,1.43522272e-03
9.94245730e-07,4.48099979e-01,4.06599942e+03,2.60654252e-02,7.12932655e-01,7.12932655e-01,6.91394181e-02,2.76557672e-01,1.85748266e-04,2.22897920e-03,2.03563860e-06,2.64633018e-05,5.13414383e-06,6.67438698e-05,5.57742596e-05,7.80839634e-04,3.74571689e-12,5.61857534e-11,2.20966011e-08,3.09352415e-07,1.45435200e-06,2.18152800e-05,3.62023761e-04,5.79238018e-03,1.07389328e-07,1.82561857e-06,1.15364340e-10,2.07655813e-09,5.34655863e-08,9.08914967e-07,5.91088308e-11,1.06395895e-09,7.17611362e-05,1.43522272e-03
1.07170483e-06,4.48099977e-01,4.06599938e+03,2.81202882e-02,7.12932130e-01,7.12932130e-01,6.91394203e-02,2.76557681e-01,1.85352336e-04,2.22422803e-03,2.02829021e-06,2.63677727e-05,5.52657799e-06,7.18455139e-05,5.56718037e-05,7.79405252e-04,1.89502255e-12,2.84253383e-11,2.56510917e-08,3.59115283e-07,1.56622659e-06,2.34933988e-05,3.62019599e-04,5.79231359e-03,1.05316441e-07,1.79037950e-06,5.83605468e-11,1.05048984e-09,5.76305246e-08,9.79718919e-07,6.09458643e-11,1.09702556e-09,7.17611362e-05,1.43522272e-03
1.15519857e-06,4.48099975e-01,4.06599933e+03,3.03390619e-02,7.12931565e-01,7.12931565e-01,6.91394227e-02,2.76557691e-01,1.84926474e-04,2.21911769e-03,2.02039903e-06,2.62651874e-05,5.94834743e-06,7.73285166e-05,5.55615218e-05,7.77861305e-04,9.09241912e-13,1.36386287e-11,2.97751263e-08,4.16851768e-07,1.68658689e-06,2.52988033e-05,3.62015112e-04,5.79224178e-03,1.03126850e-07,1.75315646e-06,2.79969357e-11,5.03944843e-10,6.21198723e-08,1.05603783e-06,6.26416162e-11,1.12754909e-09,7.17611362e-05,1.43522272e-03
1.24519708e-06,4.48099973e-01,4.06599928e+03,3.27350936e-02,7.12930958e-01,7.12930958e-01,6.91394251e-02,2.76557700e-01,1.84468512e-04,2.21362214e-03,2.01192746e-06,2.61550570e-05,6.40154066e-06,8.32200286e-05,5.54428300e-05,7.76199620e-04,4.12097629e-13,6.18146444e-12,3.45594125e-08,4.83831775e-07,1.81605712e-06,2.72408568e-05,3.62010274e-04,5.79216438e-03,1.00817629e-07,1.71389970e-06,1.26837827e-11,2.28308089e-10,6.69588919e-08,1.13830116e-06,6.41684865e-11,1.15503276e-09,7.17611362e-05,1.43522272e-03
1.34220715e-06,4.48099971e-01,4.06599922e+03,3.53228601e-02,7.12930305e-01,7.12930305e-01,6.91394277e-02,2.76557711e-01,1.83976132e-04,2.20771359e-03,2.00283568e-06,2.60368639e-05,6.88837791e-06,8.95489128e-05,5.53151037e-05,7.74411452e-04,1.75722335e-13,2.63583502e-12,4.01089675e-08,5.61525545e-07,1.95530426e-06,2.93295638e-05,3.62005059e-04,5.79208095e-03,9.83863790e-08,1.67256844e-06,5.40254095e-12,9.72457370e-11,7.21748122e-08,1.22697181e-06,6.54983455e-11,1.17897022e-09,7.17611362e-05,1.43522272e-03
1.44677502e-06,4.48099969e-01,4.06599916e+03,3.81180667e-02,7.12929602e-01,7.12929602e-01,6.91394303e-02,2.76557721e-01,1.83446860e-04,2.20136232e-03,1.99308160e-06,2.59100608e-05,7.41121661e-06,9.63458159e-05,5.51776746e-05,7.72487445e-04,7.02477720e-14,1.05371658e-12,4.65453418e-08,6.51634785e-07,2.10504043e-06,3.15756064e-05,3.61999438e-04,5.79199101e-03,9.58313376e-08,1.62913274e-06,2.15313534e-12,3.87564361e-11,7.77969813e-08,1.32254868e-06,6.66031118e-11,1.19885601e-09,7.17611362e-05,1.43522272e-03
1.55948950e-06,4.48099967e-01,4.06599909e+03,4.11377550e-02,7.12928846e-01,7.12928846e-01,6.91394332e-02,2.76557733e-01,1.82878057e-04,2.19453669e-03,1.98262081e-06,2.57740706e-05,7.97255657e-06,1.03643235e-04,5.50298284e-05,7.70417598e-04,2.62996089e-14,3.94494133e-13,5.40091796e-08,7.56128514e-07,2.26602539e-06,3.39903808e-05,3.61993379e-04,5.79189407e-03,9.31515005e-08,1.58357551e-06,7.98765040e-13,1.43777707e-11,8.38570311e-08,1.42556953e-06,6.74554273e-11,1.21419769e-09,7.17611362e-05,1.43522272e-03
1.68098528e-06,4.48099964e-01,4.06599902e+03,4.44004210e-02,7.12928033e-01,7.12928033e-01,6.91394361e-02,2.76557744e-01,1.82266915e-04,2.18720299e-03,1.97140655e-06,2.56282851e-05,8.57504472e-06,1.11475581e-04,5.48708022e-05,7.68191231e-04,9.29668683e-15,1.39450302e-13,6.26631648e-08,8.77284307e-07,2.43906898e-06,3.65860347e-05,3.61986848e-04,5.79178957e-03,9.03467504e-08,1.53589476e-06,2.74294175e-13,4.93729516e-12,9.03890552e-08,1.53661394e-06,6.80294218e-11,1.22452959e-09,7.17611362e-05,1.43522272e-03
1.81194647e-06,4.48099961e-01,4.06599895e+03,4.79261438e-02,7.12927159e-01,7.12927159e-01,6.91394392e-02,2.76557757e-01,1.81610448e-04,2.17932538e-03,1.95938965e-06,2.54720654e-05,9.22147927e-06,1.19879230e-04,5.46997819e-05,7.65796946e-04,3.23124495e-15,4.84686742e-14,7.26954087e-08,1.01773572e-06,2.62503362e-06,3.93755043e-05,3.61979809e-04,5.79167694e-03,8.74179937e-08,1.48610589e-06,8.66664321e-14,1.55999578e-12,9.74297997e-08,1.65630659e-06,6.83015480e-11,1.22942786e-09,7.17611362e-05,1.43522272e-03
1.95311051e-06,4.48099958e-01,4.06599887e+03,5.17367262e-02,7.12926220e-01,7.12926220e-01,6.91394424e-02,2.76557769e-01,1.80905486e-04,2.17086583e-03,1.94651858e-06,2.53047416e-05,9.91481315e-06,1.28892571e-04,5.45158993e-05,7.63222590e-04,1.25778724e-15,1.88668086e-14,8.43233416e-08,1.18052678e-06,2.82483677e-06,4.23725515e-05,3.61972221e-04,5.79155554e-03,8.43673032e-08,1.43424416e-06,2.50326848e-14,4.50588327e-13,1.05018870e-07,1.78532079e-06,6.82514623e-11,1.22852632e-09,7.17611362e-05,1.43522272e-03
2.10527227e-06,4.48099955e-01,4.06599878e+03,5.58558464e-02,7.12925211e-01,7.12925211e-01,6.91394457e-02,2.76557783e-01,1.80148667e-04,2.16178401e-03,1.93273946e-06,2.51256130e-05,1.06581565e-05,1.38556034e-04,5.43182302e-05,7.60455223e-04,6.87170445e-16,1.03075567e-14,9.77981798e-08,1.36917452e-06,3.03945332e-06,4.55917998e-05,3.61964043e-04,5.79142468e-03,8.11980637e-08,1.38036708e-06,6.56388103e-15,1.18149858e-13,1.13198952e-07,1.92438219e-06,6.78629185e-11,1.22153253e-09,7.17611362e-05,1.43522272e-03
2.26928856e-06,4.48099952e-01,4.06599868e+03,6.03092236e-02,7.12924127e-01,7.12924127e-01,6.91394492e-02,2.76557797e-01,1.79336433e-04,2.15203720e-03,1.91799609e-06,2.49339491e-05,1.14547778e-05,1.48912112e-04,5.41057913e-05,7.57481078e-04,5.54860189e-16,8.32290284e-15,1.13410046e-07,1.58774065e-06,3.26991793e-06,4.90487690e-05,3.61955227e-04,5.79128363e-03,7.79151166e-08,1.32455698e-06,1.55091964e-15,2.79165536e-14,1.22016053e-07,2.07427290e-06,6.71246325e-11,1.20824339e-09,7.17611362e-05,1.43522272e-03
2.44608294e-06,4.48099948e-01,4.06599858e+03,6.51247959e-02,7.12922962e-01,7.12922962e-01,6.91394528e-02,2.76557811e-01,1.78465023e-04,2.14158027e-03,1.90223005e-06,2.47289907e-05,1.23081040e-05,1.60005352e-04,5.38775379e-05,7.54285531e-04,5.47038915e-16,8.20558373e-15,1.31493837e-07,1.84091372e-06,3.51732717e-06,5.27599076e-05,3.61945725e-04,5.79113160e-03,7.45249000e-08,1.26692330e-06,3.27737862e-16,5.89928152e-15,1.31519757e-07,2.23583586e-06,6.60310700e-11,1.18855926e-09,7.17611362e-05,1.43522272e-03
2.63665090e-06,4.48099944e-01,4.06599847e+03,7.03329126e-02,7.12921711e-01,7.12921711e-01,6.91394565e-02,2.76557826e-01,1.77530465e-04,2.13036559e-03,1.88538087e-06,2.45099513e-05,1.32217181e-05,1.71882336e-04,5.36323620e-05,7.50853068e-04,5.71731765e-16,8.57597647e-15,1.52435931e-07,2.13410303e-06,3.78284149e-06,5.67426223e-05,3.61935483e-04,5.79096773e-03,7.10355785e-08,1.20760483e-06,6.16076783e-17,1.10893821e-15,1.41763504e-07,2.40997957e-06,6.45831064e-11,1.16249591e-09,7.17611362e-05,1.43522272e-03
2.84206552e-06,4.48099939e-01,4.06599835e+03,7.59665386e-02,7.12920369e-01,7.12920369e-01,6.91394603e-02,2.76557841e-01,1.76528581e-04,2.11834298e-03,1.86738614e-06,2.42760199e-05,1.41993553e-05,1.84591619e-04,5.33690898e-05,7.47167257e-04,6.04825552e-16,9.07238329e-15,1.76681855e-07,2.47354597e-06,4.06768693e-06,6.10153040e-05,3.61924444e-04,5.79079110e-03,6.74571559e-08,1.14677165e-06,1.04199306e-17,1.87558752e-16,1.52804892e-07,2.59768316e-06,6.27885066e-11,1.13019312e-09,7.17611362e-05,1.43522272e-03
3.06348345e-06,4.48099935e-01,4.06599822e+03,8.20614733e-02,7.12918928e-01,7.12918928e-01,6.91394642e-02,2.76557857e-01,1.75454976e-04,2.10545971e-03,1.84818184e-06,2.40263639e-05,1.52448960e-05,1.98183648e-04,5.30864805e-05,7.43210727e-04,6.40688717e-16,9.61033075e-15,2.04745031e-07,2.86643043e-06,4.37315648e-06,6.55973472e-05,3.61912544e-04,5.79060071e-03,6.38015644e-08,1.08462659e-06,1.78700734e-18,3.21661322e-17,1.64705993e-07,2.80000188e-06,6.06621763e-11,1.09191917e-09,7.17611362e-05,1.43522272e-03
3.30215148e-06,4.48099930e-01,4.06599808e+03,8.86565799e-02,7.12917382e-01,7.12917382e-01,6.91394681e-02,2.76557873e-01,1.74305043e-04,2.09166052e-03,1.82770255e-06,2.37601331e-05,1.63623561e-05,2.12710629e-04,5.27832247e-05,7.38965145e-04,6.78126570e-16,1.01718985e-14,2.37216736e-07,3.32103431e-06,4.70061100e-06,7.05091650e-05,3.61899719e-04,5.79039550e-03,6.00827201e-08,1.02140624e-06,5.10373161e-19,9.18671690e-18,1.77533706e-07,3.01807300e-06,5.82261458e-11,1.04807063e-09,7.17611362e-05,1.43522272e-03
3.55941352e-06,4.48099924e-01,4.06599793e+03,9.57940249e-02,7.12915725e-01,7.12915725e-01,6.91394722e-02,2.76557889e-01,1.73073963e-04,2.07688756e-03,1.80588189e-06,2.34764646e-05,1.75558735e-05,2.28226356e-04,5.24579436e-05,7.34411211e-04,7.16864862e-16,1.07529729e-14,2.74777433e-07,3.84688406e-06,5.05147959e-06,7.57721939e-05,3.61885895e-04,5.79017432e-03,5.63165387e-08,9.57381158e-07,3.31999320e-19,5.97598775e-18,1.91360128e-07,3.25312218e-06,5.55092621e-11,9.99166718e-10,7.17611362e-05,1.43522272e-03
3.83671818e-06,4.48099918e-01,4.06599777e+03,1.03519524e-01,7.12913948e-01,7.12913948e-01,6.91394763e-02,2.76557905e-01,1.71756712e-04,2.06108054e-03,1.78265297e-06,2.31744886e-05,1.88296905e-05,2.44785977e-04,5.21091892e-05,7.29528649e-04,7.56780260e-16,1.13517039e-14,3.18209621e-07,4.45493470e-06,5.42725938e-06,8.14088906e-05,3.61870995e-04,5.78993591e-03,5.25208982e-08,8.92855269e-07,2.92988692e-19,5.27379645e-18,2.06262960e-07,3.50647031e-06,5.25465821e-11,9.45838477e-10,7.17611362e-05,1.43522272e-03
4.13562692e-06,4.48099912e-01,4.06599760e+03,1.11882588e-01,7.12912044e-01,7.12912044e-01,6.91394804e-02,2.76557922e-01,1.70348066e-04,2.04417680e-03,1.75794893e-06,2.28533360e-05,2.01881311e-05,2.62445704e-04,5.17354445e-05,7.24296223e-04,7.97753470e-16,1.19663021e-14,3.68412406e-07,5.15777369e-06,5.82951438e-06,8.74427156e-05,3.61854934e-04,5.78967895e-03,4.87155418e-08,8.28164211e-07,2.68326012e-19,4.82986821e-18,2.22325935e-07,3.77954090e-06,4.93784835e-11,8.88812703e-10,7.17611362e-05,1.43522272e-03
4.45782286e-06,4.48099905e-01,4.06599741e+03,1.20936764e-01,7.12910004e-01,7.12910004e-01,6.91394846e-02,2.76557938e-01,1.68842616e-04,2.02611140e-03,1.73170360e-06,2.25121468e-05,2.16355729e-05,2.81262447e-04,5.13351253e-05,7.18691754e-04,8.39644017e-16,1.25946603e-14,4.26417953e-07,5.96985134e-06,6.25987355e-06,9.38981032e-05,3.61837624e-04,5.78940198e-03,4.49219112e-08,7.63672490e-07,2.44577179e-19,4.40238923e-18,2.39639295e-07,4.07386801e-06,4.60495314e-11,8.28891565e-10,7.17611362e-05,1.43522272e-03
4.80512025e-06,4.48099897e-01,4.06599721e+03,1.30739857e-01,7.12907821e-01,7.12907821e-01,6.91394887e-02,2.76557955e-01,1.67234782e-04,2.00681738e-03,1.70385231e-06,2.21500800e-05,2.31764122e-05,3.01293359e-04,5.09065824e-05,7.12692153e-04,8.82285469e-16,1.32342820e-14,4.93410039e-07,6.90774055e-06,6.72002763e-06,1.00800415e-04,3.61818966e-04,5.78910346e-03,4.11629008e-08,6.99769314e-07,2.20855875e-19,3.97540575e-18,2.58300284e-07,4.39110483e-06,4.26071586e-11,7.66928855e-10,7.17611362e-05,1.43522272e-03
5.17947468e-06,4.48099889e-01,4.06599699e+03,1.41354119e-01,7.12905484e-01,7.12905484e-01,6.91394928e-02,2.76557971e-01,1.65518834e-04,1.98622600e-03,1.67433275e-06,2.17663257e-05,2.48150225e-05,3.22595292e-04,5.04481060e-05,7.06273485e-04,9.25483807e-16,1.38822571e-14,5.70744916e-07,7.99042883e-06,7.21172474e-06,1.08175871e-04,3.61798856e-04,5.78878170e-03,3.74625303e-08,6.36863015e-07,1.97435064e-19,3.55383116e-18,2.78413698e-07,4.73303287e-06,3.91002360e-11,7.03804248e-10,7.17611362e-05,1.43522272e-03
5.58299409e-06,4.48099881e-01,4.06599676e+03,1.52846394e-01,7.12902986e-01,7.12902986e-01,6.91394969e-02,2.76557987e-01,1.63688919e-04,1.96426703e-03,1.64308601e-06,2.13601182e-05,2.65557032e-05,3.45224142e-04,4.99579309e-05,6.99411032e-04,9.69016544e-16,1.45352482e-14,6.59974686e-07,9.23964560e-06,7.73676433e-06,1.16051465e-04,3.61777181e-04,5.78843489e-03,3.38455293e-08,5.75373997e-07,1.74652873e-19,3.14375171e-18,3.00092466e-07,5.10157192e-06,3.55776156e-11,6.40397081e-10,7.17611362e-05,1.43522272e-03
6.01795064e-06,4.48099872e-01,4.06599650e+03,1.65288170e-01,7.12900315e-01,7.12900315e-01,6.91395009e-02,2.76558003e-01,1.61739098e-04,1.94086918e-03,1.61005780e-06,2.09307514e-05,2.84026209e-05,3.69234072e-04,4.94342431e-05,6.92079403e-04,1.01263238e-15,1.51894857e-14,7.62873415e-07,1.06802278e-05,8.29698954e-06,1.24454843e-04,3.61753819e-04,5.78806110e-03,3.03368387e-08,5.15726258e-07,1.52817742e-19,2.75071935e-18,3.23458275e-07,5.49879068e-06,3.20867272e-11,5.77561089e-10,7.17611362e-05,1.43522272e-03
6.48679353e-06,4.48099862e-01,4.06599623e+03,1.78755531e-01,7.12897462e-01,7.12897462e-01,6.91395047e-02,2.76558019e-01,1.59663382e-04,1.91596059e-03,1.57519974e-06,2.04775966e-05,3.03597385e-05,3.94676600e-04,4.88751894e-05,6.84252652e-04,1.05605150e-15,1.58407725e-14,8.81466204e-07,1.23405269e-05,8.89427740e-06,1.33414161e-04,3.61728639e-04,5.78765822e-03,2.69610344e-08,4.58337585e-07,1.32194939e-19,2.37950890e-18,3.48642255e-07,5.92691834e-06,2.86722997e-11,5.16101395e-10,7.17611362e-05,1.43522272e-03
6.99216276e-06,4.48099851e-01,4.06599594e+03,1.93328934e-01,7.12894417e-01,7.12894417e-01,6.91395085e-02,2.76558034e-01,1.57455786e-04,1.88946943e-03,1.53847084e-06,2.00001209e-05,3.24307337e-05,4.21599538e-04,4.82788884e-05,6.75904437e-04,1.09896664e-15,1.64844996e-14,1.01806139e-06,1.42528595e-05,9.53052674e-06,1.42957901e-04,3.61701500e-04,5.78722400e-03,2.37416862e-08,4.03608665e-07,1.13000058e-19,2.03400105e-18,3.75785699e-07,6.38835688e-06,2.53752616e-11,4.56754709e-10,7.17611362e-05,1.43522272e-03
7.53690398e-06,4.48099839e-01,4.06599562e+03,2.09092773e-01,7.12891169e-01,7.12891169e-01,6.91395121e-02,2.76558049e-01,1.55110383e-04,1.86132460e-03,1.49983920e-06,1.94979096e-05,3.46189049e-05,4.50045763e-04,4.76434438e-05,6.67008214e-04,1.14104504e-15,1.71156756e-14,1.17528608e-06,1.64540051e-05,1.02076436e-05,1.53114654e-04,3.61672249e-04,5.78675598e-03,2.07006722e-08,3.51911428e-07,9.53954421e-20,1.71711796e-18,4.05040852e-07,6.88569449e-06,2.22318487e-11,4.00173276e-10,7.17611362e-05,1.43522272e-03
8.12408458e-06,4.48099827e-01,4.06599528e+03,2.26134637e-01,7.12887708e-01,7.12887708e-01,6.91395156e-02,2.76558062e-01,1.52621378e-04,1.83145654e-03,1.45928375e-06,1.89706888e-05,3.69270628e-05,4.80051816e-04,4.69669618e-05,6.57537465e-04,1.18193139e-15,1.77289709e-14,1.35612511e-06,1.89857515e-05,1.09275237e-05,1.63912856e-04,3.61640723e-04,5.78625157e-03,1.78574773e-08,3.03577114e-07,7.94890831e-20,1.43080350e-18,4.36571755e-07,7.42171983e-06,1.92729306e-11,3.46912751e-10,7.17611362e-05,1.43522272e-03
8.75701089e-06,4.48099813e-01,4.06599491e+03,2.44544170e-01,7.12884021e-01,7.12884021e-01,6.91395189e-02,2.76558076e-01,1.49983186e-04,1.79979823e-03,1.41679621e-06,1.84183507e-05,3.93574078e-05,5.11646301e-04,4.62475694e-05,6.47465971e-04,1.22125189e-15,1.83187784e-14,1.56396358e-06,2.18954901e-05,1.16920316e-05,1.75380475e-04,3.61606744e-04,5.78570791e-03,1.52285068e-08,2.58884616e-07,6.53357051e-20,1.17604269e-18,4.70555148e-07,7.99943752e-06,1.65235404e-11,2.97423727e-10,7.17611362e-05,1.43522272e-03
9.43924684e-06,4.48099799e-01,4.06599452e+03,2.64411406e-01,7.12880099e-01,7.12880099e-01,6.91395221e-02,2.76558088e-01,1.47190522e-04,1.76628626e-03,1.37238316e-06,1.78409811e-05,4.19113916e-05,5.44848090e-04,4.54834382e-05,6.36768135e-04,1.25861954e-15,1.88792931e-14,1.80263285e-06,2.52368599e-05,1.25029765e-05,1.87544648e-04,3.61570123e-04,5.78512197e-03,1.28264585e-08,2.18049794e-07,5.29397928e-20,9.52916271e-19,5.07181457e-07,8.62208477e-06,1.40025919e-11,2.52046654e-10,7.17611362e-05,1.43522272e-03
1.01746340e-05,4.48099783e-01,4.06599409e+03,2.85824439e-01,7.12875930e-01,7.12875930e-01,6.91395250e-02,2.76558100e-01,1.44238512e-04,1.73086215e-03,1.32606820e-06,1.72388866e-05,4.45895623e-05,5.79664310e-04,4.46728106e-05,6.25419349e-04,1.29364062e-15,1.94046094e-14,2.07645998e-06,2.90704397e-05,1.33620840e-05,2.00431260e-04,3.61530654e-04,5.78449047e-03,1.06597930e-08,1.81216480e-07,4.22602258e-20,7.60684065e-19,5.46655835e-07,9.29314920e-06,1.17227603e-11,2.11009685e-10,7.17611362e-05,1.43522272e-03
1.09673133e-05,4.48099766e-01,4.06599363e+03,3.08866238e-01,7.12871503e-01,7.12871503e-01,6.91395278e-02,2.76558111e-01,1.41122807e-04,1.69347368e-03,1.27789418e-06,1.66126244e-05,4.73913933e-05,6.16088112e-04,4.38140301e-05,6.13396421e-04,1.32592250e-15,1.98888375e-14,2.39032035e-06,3.34644848e-05,1.42709639e-05,2.14064458e-04,3.61488116e-04,5.78380986e-03,8.73234808e-09,1.48449917e-07,3.32162165e-20,5.97891898e-19,5.89199300e-07,1.00163881e-05,9.69051372e-12,1.74429247e-10,7.17611362e-05,1.43522272e-03
1.18217482e-05,4.48099748e-01,4.06599313e+03,3.33610421e-01,7.12866807e-01,7.12866807e-01,6.91395304e-02,2.76558122e-01,1.37839717e-04,1.65407660e-03,1.22792549e-06,1.59630313e-05,5.03150950e-05,6.54096235e-04,4.29055759e-05,6.00678063e-04,1.35508262e-15,2.03262393e-14,2.74969299e-06,3.84957018e-05,1.52310735e-05,2.28466102e-04,3.61442271e-04,5.78307634e-03,7.04313545e-09,1.19733303e-07,2.56942499e-20,4.62496499e-19,6.35049950e-07,1.07958492e-05,7.90629279e-12,1.42313270e-10,7.17611362e-05,1.43522272e-03
1.27427499e-05,4.48099728e-01,4.06599260e+03,3.60115750e-01,7.12861832e-01,7.12861832e-01,6.91395328e-02,2.76558131e-01,1.34386358e-04,1.61263630e-03,1.17625018e-06,1.52912524e-05,5.33574108e-05,6.93646341e-04,4.19461022e-05,5.87245430e-04,1.38075864e-15,2.07113796e-14,3.16071805e-06,4.42500528e-05,1.62436764e-05,2.43655146e-04,3.61392863e-04,5.78228580e-03,5.58635237e-09,9.49679903e-08,1.95557375e-20,3.52003275e-19,6.84464270e-07,1.16358926e-05,6.36484285e-12,1.14567171e-10,7.17611362e-05,1.43522272e-03
1.37355044e-05,4.48099707e-01,4.06599202e+03,3.88419142e-01,7.12856568e-01,7.12856568e-01,6.91395351e-02,2.76558140e-01,1.30760813e-04,1.56912975e-03,1.12298216e-06,1.45987680e-05,5.65133982e-05,7.34674176e-04,4.09344813e-05,5.73082738e-04,1.40261948e-15,2.10392922e-14,3.63025545e-06,5.08235763e-05,1.73097968e-05,2.59646952e-04,3.61339614e-04,5.78143382e-03,4.35162607e-09,7.39776431e-08,1.46450780e-20,2.63611405e-19,7.37718539e-07,1.25412152e-05,5.05571303e-12,9.10028345e-11,7.17611362e-05,1.43522272e-03
1.48056018e-05,4.48099684e-01,4.06599140e+03,4.18526983e-01,7.12851006e-01,7.12851006e-01,6.91395373e-02,2.76558149e-01,1.26962303e-04,1.52354764e-03,1.06826297e-06,1.38874185e-05,5.97761966e-05,7.77090556e-04,3.98698522e-05,5.58177931e-04,1.42037711e-15,2.13056567e-14,4.16594345e-06,5.83232083e-05,1.84301687e-05,2.76452531e-04,3.61282228e-04,5.78051564e-03,3.32449311e-09,5.65163828e-08,1.07977706e-20,1.94359871e-19,7.95110343e-07,1.35168758e-05,3.96392658e-12,7.13506785e-11,7.17611362e-05,1.43522272e-03
1.59590678e-05,4.48099659e-01,4.06599073e+03,4.50404638e-01,7.12845137e-01,7.12845137e-01,6.91395393e-02,2.76558157e-01,1.22991375e-04,1.47589650e-03,1.01226340e-06,1.31594242e-05,6.31367860e-05,8.20778218e-04,3.87516731e-05,5.42523423e-04,1.43379866e-15,2.15069798e-14,4.77625563e-06,6.68675788e-05,1.96051810e-05,2.94077714e-04,3.61220383e-04,5.77952612e-03,2.48709422e-09,4.22806018e-08,7.84818447e-21,1.41267320e-19,8.56960200e-07,1.45683234e-05,3.07081818e-12,5.52747272e-11,7.17611362e-05,1.43522272e-03
1.72023972e-05,4.48099633e-01,4.06599001e+03,4.83964164e-01,7.12838953e-01,7.12838953e-01,6.91395413e-02,2.76558165e-01,1.18850092e-04,1.42620111e-03,9.55184603e-07,1.24173998e-05,6.65837398e-05,8.65588618e-04,3.75797785e-05,5.26116900e-04,1.44271839e-15,2.16407759e-14,5.47055411e-06,7.65877576e-05,2.08348183e-05,3.12522274e-04,3.61153734e-04,5.77845975e-03,1.81904457e-09,3.09237578e-08,5.63656339e-21,1.01458141e-19,9.23613306e-07,1.57014262e-05,2.35501124e-12,4.23902024e-11,7.17611362e-05,1.43522272e-03
1.85425913e-05,4.48099604e-01,4.06598923e+03,5.19050494e-01,7.12832449e-01,7.12832449e-01,6.91395432e-02,2.76558173e-01,1.14542237e-04,1.37450685e-03,8.97258592e-07,1.16643617e-05,7.01029784e-05,9.11338719e-04,3.63544408e-05,5.08962172e-04,1.44704920e-15,2.17057380e-14,6.25913648e-06,8.76279107e-05,2.21185983e-05,3.31778975e-04,3.61081910e-04,5.77731055e-03,1.29842063e-09,2.20731508e-08,4.01487377e-21,7.22677278e-20,9.95441410e-07,1.69225040e-05,1.79348917e-12,3.22828050e-11,7.17611362e-05,1.43522272e-03
1.99871964e-05,4.48099574e-01,4.06598839e+03,5.55426695e-01,7.12825621e-01,7.12825621e-01,6.91395451e-02,2.76558180e-01,1.10073510e-04,1.32088212e-03,8.38748084e-07,1.09037251e-05,7.36775296e-05,9.57807885e-04,3.50764341e-05,4.91070078e-04,1.44679276e-15,2.17018914e-14,7.15327326e-06,1.00145826e-04,2.34555068e-05,3.51832602e-04,3.61004509e-04,5.77607214e-03,9.02789541e-10,1.53474222e-08,2.85118211e-21,5.13212780e-20,1.07284483e-06,1.82383621e-05,1.36269419e-12,2.45284954e-11,7.17611362e-05,1.43522272e-03
2.15443469e-05,4.48099540e-01,4.06598749e+03,5.92759418e-01,7.12818464e-01,7.12818464e-01,6.91395470e-02,2.76558188e-01,1.05451730e-04,1.26542076e-03,7.79945431e-07,1.01392906e-05,7.72873073e-05,1.00473499e-03,3.37471012e-05,4.72459417e-04,1.44204794e-15,2.16307191e-14,8.16523219e-06,1.14313251e-04,2.48439304e-05,3.72658956e-04,3.60921100e-04,5.77473759e-03,6.10200179e-10,1.03734030e-08,2.03238241e-21,3.65828834e-20,1.15625462e-06,1.96563285e-05,1.03957702e-12,1.87123863e-11,7.17611362e-05,1.43522272e-03
2.32228110e-05,4.48099504e-01,4.06598651e+03,6.30606237e-01,7.12810978e-01,7.12810978e-01,6.91395489e-02,2.76558196e-01,1.00687018e-04,1.20824422e-03,7.21170543e-07,9.37521705e-06,8.09089172e-05,1.05181592e-03,3.23684212e-05,4.53157897e-04,1.43301663e-15,2.14952495e-14,9.30828487e-06,1.30315988e-04,2.62815908e-05,3.94223862e-04,3.60831218e-04,5.77329949e-03,4.00057673e-10,6.80098044e-09,1.46525915e-21,2.63746647e-20,1.24613487e-06,2.11842928e-05,8.02519578e-13,1.44453524e-11,7.17611362e-05,1.43522272e-03
2.50320398e-05,4.48099466e-01,4.06598546e+03,6.68407243e-01,7.12803164e-01,7.12803164e-01,6.91395509e-02,2.76558204e-01,9.57919695e-05,1.14950363e-03,6.62767658e-07,8.61597955e-06,8.45155043e-05,1.09870156e-03,3.09430758e-05,4.33203062e-04,1.42000640e-15,2.13000960e-14,1.05966906e-05,1.48353669e-04,2.77654808e-05,4.16482212e-04,3.60734363e-04,5.77174982e-03,2.53815949e-10,4.31487113e-09,1.07604267e-21,1.93687681e-20,1.34298523e-06,2.28307490e-05,6.32064680e-13,1.13771642e-11,7.17611362e-05,1.43522272e-03
