time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
4.15956216e-09,4.17999997e-01,1.49999997e+04,9.39800752e-04,7.12940748e-01,7.12940748e-01,6.91380422e-02,2.76552169e-01,1.90169433e-04,2.28203320e-03,2.13154220e-06,2.77100486e-05,4.53663314e-08,5.89762308e-07,5.70869597e-05,7.99217436e-04,3.81048124e-08,5.71572185e-07,1.50900848e-12,2.11261187e-11,1.55455568e-08,2.33183351e-07,3.62073450e-04,5.79317519e-03,1.37659557e-07,2.34021247e-06,6.54635133e-07,1.17834324e-05,5.25176657e-10,8.92800317e-09,7.65489925e-13,1.37788186e-11,5.42392777e-17,9.76306999e-16,7.17611355e-05,1.43522271e-03
4.48362284e-09,4.17999997e-01,1.49999997e+04,9.16912196e-04,7.12940730e-01,7.12940730e-01,6.91380552e-02,2.76552221e-01,1.90173637e-04,2.28208364e-03,2.13147854e-06,2.77092210e-05,4.89018055e-08,6.35723471e-07,5.70858324e-05,7.99201653e-04,3.55861924e-08,5.33792885e-07,1.75333192e-12,2.45466469e-11,1.67565052e-08,2.51347578e-07,3.62073412e-04,5.79317459e-03,1.37639572e-07,2.33987273e-06,6.49387861e-07,1.16889815e-05,5.66091760e-10,9.62355992e-09,8.24792117e-13,1.48462581e-11,6.30197637e-17,1.13435575e-15,7.17611355e-05,1.43522271e-03
4.83293024e-09,4.17999997e-01,1.49999996e+04,9.00825591e-04,7.12940712e-01,7.12940712e-01,6.91380686e-02,2.76552274e-01,1.90177631e-04,2.28213157e-03,2.13140991e-06,2.77083289e-05,5.27127807e-08,6.85266149e-07,5.70846172e-05,7.99184641e-04,3.33615172e-08,5.00422758e-07,2.03721383e-12,2.85209936e-11,1.80617687e-08,2.70926530e-07,3.62073371e-04,5.79317394e-03,1.37618034e-07,2.33950657e-06,6.43778880e-07,1.15880198e-05,6.10194445e-10,1.03733056e-08,8.88660323e-13,1.59958858e-11,7.32216718e-17,1.31799009e-15,7.17611355e-05,1.43522271e-03
5.20945127e-09,4.17999996e-01,1.49999996e+04,8.91446764e-04,7.12940692e-01,7.12940692e-01,6.91380825e-02,2.76552330e-01,1.90181428e-04,2.28217713e-03,2.13133595e-06,2.77073673e-05,5.68207191e-08,7.38669348e-07,5.70833074e-05,7.99166303e-04,3.14180410e-08,4.71270615e-07,2.36705895e-12,3.31388253e-11,1.94686908e-08,2.92030361e-07,3.62073328e-04,5.79317324e-03,1.37594821e-07,2.33911195e-06,6.37787162e-07,1.14801689e-05,6.57733048e-10,1.11814618e-08,9.57441564e-13,1.72339481e-11,8.50751079e-17,1.53135194e-15,7.17611355e-05,1.43522271e-03
5.61530608e-09,4.17999996e-01,1.49999996e+04,8.88593228e-04,7.12940671e-01,7.12940671e-01,6.91380970e-02,2.76552388e-01,1.90185044e-04,2.28222053e-03,2.13125622e-06,2.77063309e-05,6.12487547e-08,7.96233811e-07,5.70818955e-05,7.99146538e-04,2.97374020e-08,4.46061029e-07,2.75030896e-12,3.85043254e-11,2.09851863e-08,3.14777795e-07,3.62073281e-04,5.79317249e-03,1.37569804e-07,2.33868666e-06,6.31391081e-07,1.13650395e-05,7.08975251e-10,1.20525793e-08,1.03150850e-12,1.85671530e-11,9.88474282e-17,1.77925371e-15,7.17611355e-05,1.43522271e-03
6.05277998e-09,4.17999996e-01,1.49999995e+04,8.92009660e-04,7.12940650e-01,7.12940650e-01,6.91381120e-02,2.76552448e-01,1.90188500e-04,2.28226200e-03,2.13117029e-06,2.77052137e-05,6.60218234e-08,8.58283704e-07,5.70803738e-05,7.99125233e-04,2.82964615e-08,4.24446923e-07,3.19561030e-12,4.47385442e-11,2.26197861e-08,3.39296792e-07,3.62073230e-04,5.79317169e-03,1.37542843e-07,2.33822833e-06,6.24568513e-07,1.12422332e-05,7.64209590e-10,1.29915630e-08,1.11126120e-12,2.00027016e-11,1.14849269e-16,2.06728685e-15,7.17611355e-05,1.43522271e-03
6.52433633e-09,4.17999995e-01,1.49999995e+04,9.01387753e-04,7.12940627e-01,7.12940627e-01,6.91381277e-02,2.76552511e-01,1.90191818e-04,2.28230181e-03,2.13107766e-06,2.77040096e-05,7.11668034e-08,9.25168444e-07,5.70787334e-05,7.99102268e-04,2.70683901e-08,4.06025851e-07,3.71300924e-12,5.19821293e-11,2.43816846e-08,3.65725268e-07,3.62073176e-04,5.79317082e-03,1.37513788e-07,2.33773439e-06,6.17296955e-07,1.11113452e-05,8.23747081e-10,1.40037004e-08,1.19712902e-12,2.15483224e-11,1.33441556e-16,2.40194801e-15,7.17611355e-05,1.43522271e-03
7.03263041e-09,4.17999995e-01,1.49999995e+04,9.16389354e-04,7.12940603e-01,7.12940603e-01,6.91381442e-02,2.76552577e-01,1.90195020e-04,2.28234024e-03,2.13097782e-06,2.77027117e-05,7.67126667e-08,9.97264667e-07,5.70769654e-05,7.99077515e-04,2.60239362e-08,3.90359042e-07,4.31417847e-12,6.03984986e-11,2.62807912e-08,3.94211869e-07,3.62073119e-04,5.79316990e-03,1.37482475e-07,2.33720208e-06,6.09553670e-07,1.09719661e-05,8.87922968e-10,1.50946905e-08,1.28957261e-12,2.32123069e-11,1.55043639e-16,2.79078551e-15,7.17611355e-05,1.43522271e-03
7.58052437e-09,4.17999995e-01,1.49999994e+04,9.36671123e-04,7.12940577e-01,7.12940577e-01,6.91381616e-02,2.76552646e-01,1.90198129e-04,2.28237755e-03,2.13087021e-06,2.77013127e-05,8.26906422e-08,1.07497835e-06,5.70750596e-05,7.99050835e-04,2.51327784e-08,3.76991675e-07,5.01268044e-12,7.01775261e-11,2.83277865e-08,4.24916798e-07,3.62073056e-04,5.79316890e-03,1.37448732e-07,2.33662844e-06,6.01315867e-07,1.08236856e-05,9.57098616e-10,1.62706765e-08,1.38908594e-12,2.50035469e-11,1.80142758e-16,3.24256965e-15,7.17611355e-05,1.43522271e-03
8.17110332e-09,4.17999994e-01,1.49999994e+04,9.61909036e-04,7.12940550e-01,7.12940550e-01,6.91381798e-02,2.76552719e-01,1.90201164e-04,2.28241397e-03,2.13075422e-06,2.76998049e-05,8.91343912e-08,1.15874709e-06,5.70730055e-05,7.99022077e-04,2.43648639e-08,3.65472959e-07,5.82427321e-12,8.15398250e-11,3.05341814e-08,4.58012721e-07,3.62072990e-04,5.79316784e-03,1.37412369e-07,2.33601027e-06,5.92560912e-07,1.06660964e-05,1.03166354e-09,1.75382802e-08,1.49619858e-12,2.69315744e-11,2.09305026e-16,3.76749048e-15,7.17611355e-05,1.43522271e-03
