time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
1.96441428e-09,4.18000000e-01,4.00000000e+03,2.78984820e-03,7.12941045e-01,7.12941045e-01,6.91377996e-02,2.76551199e-01,1.90028316e-04,2.28033979e-03,2.13225661e-06,2.77193359e-05,5.71035951e-09,7.42346736e-08,5.70996092e-05,7.99394529e-04,1.57341260e-07,2.36011891e-06,2.39231673e-14,3.34924342e-13,1.95798171e-09,2.93697256e-08,3.62073876e-04,5.79318202e-03,1.37883972e-07,2.34402752e-06,7.16493429e-07,1.28968817e-05,6.61393665e-11,1.12436923e-09,9.68442443e-14,1.74319640e-12,8.60246161e-19,1.54844309e-17,7.17611355e-05,1.43522271e-03
2.11745669e-09,4.18000000e-01,4.00000000e+03,2.73298601e-03,7.12941040e-01,7.12941040e-01,6.91378045e-02,2.76551218e-01,1.90031992e-04,2.28038391e-03,2.13224859e-06,2.77192317e-05,6.15530338e-09,8.00189440e-08,5.70994672e-05,7.99392541e-04,1.53941525e-07,2.30912287e-06,2.77961596e-14,3.89146235e-13,2.11052034e-09,3.16578051e-08,3.62073871e-04,5.79318194e-03,1.37881451e-07,2.34398467e-06,7.15767612e-07,1.28838170e-05,7.12921117e-11,1.21196590e-09,1.04383783e-13,1.87890810e-12,9.99506551e-19,1.79911179e-17,7.17611355e-05,1.43522271e-03
2.28242224e-09,4.18000000e-01,4.00000000e+03,2.67342101e-03,7.12941034e-01,7.12941034e-01,6.91378096e-02,2.76551238e-01,1.90035856e-04,2.28043027e-03,2.13223994e-06,2.77191193e-05,6.63492087e-09,8.62539713e-08,5.70993141e-05,7.99390398e-04,1.50375564e-07,2.25563346e-06,3.22961775e-14,4.52146485e-13,2.27494244e-09,3.41241366e-08,3.62073866e-04,5.79318186e-03,1.37878733e-07,2.34393847e-06,7.14986072e-07,1.28697493e-05,7.68462939e-11,1.30638700e-09,1.12509844e-13,2.02517718e-12,1.16131102e-18,2.09035983e-17,7.17611355e-05,1.43522271e-03
2.46023982e-09,4.18000000e-01,4.00000000e+03,2.61116569e-03,7.12941028e-01,7.12941028e-01,6.91378150e-02,2.76551260e-01,1.90039908e-04,2.28047890e-03,2.13223063e-06,2.77189981e-05,7.15191450e-09,9.29748885e-08,5.70991491e-05,7.99388088e-04,1.46643166e-07,2.19964749e-06,3.75247378e-14,5.25346329e-13,2.45217374e-09,3.67826062e-08,3.62073861e-04,5.79318177e-03,1.37875804e-07,2.34388867e-06,7.14144599e-07,1.28546028e-05,8.28331877e-11,1.40816419e-09,1.21267979e-13,2.18282363e-12,1.34930909e-18,2.42875636e-17,7.17611355e-05,1.43522271e-03
2.65191071e-09,4.18000000e-01,4.00000000e+03,2.54625744e-03,7.12941022e-01,7.12941022e-01,6.91378207e-02,2.76551283e-01,1.90044150e-04,2.28052980e-03,2.13222058e-06,2.77188675e-05,7.70919747e-09,1.00219567e-07,5.70989713e-05,7.99385598e-04,1.42745468e-07,2.14118202e-06,4.35997937e-14,6.10397112e-13,2.64321210e-09,3.96481816e-08,3.62073855e-04,5.79318168e-03,1.37872647e-07,2.34383500e-06,7.13238679e-07,1.28382962e-05,8.92865048e-11,1.51787058e-09,1.30707271e-13,2.35273089e-12,1.56774111e-18,2.82193400e-17,7.17611355e-05,1.43522271e-03
2.85851418e-09,4.18000000e-01,4.00000000e+03,2.47876188e-03,7.12941015e-01,7.12941015e-01,6.91378267e-02,2.76551307e-01,1.90048579e-04,2.28058295e-03,2.13220975e-06,2.77187268e-05,8.30991011e-09,1.08028831e-07,5.70987796e-05,7.99382914e-04,1.38685145e-07,2.08027718e-06,5.06583965e-14,7.09217551e-13,2.84913310e-09,4.27369965e-08,3.62073848e-04,5.79318157e-03,1.37869244e-07,2.34377715e-06,7.12263468e-07,1.28207424e-05,9.62425827e-11,1.63612391e-09,1.40880598e-13,2.53585077e-12,1.82153385e-18,3.27876093e-17,7.17611355e-05,1.43522271e-03
3.08121359e-09,4.18000000e-01,4.00000000e+03,2.40877635e-03,7.12941007e-01,7.12941007e-01,6.91378330e-02,2.76551332e-01,1.90053194e-04,2.28063833e-03,2.13219808e-06,2.77185751e-05,8.95743752e-09,1.16446688e-07,5.70985729e-05,7.99380021e-04,1.34466596e-07,2.01699894e-06,5.88597872e-14,8.24037021e-13,3.07109609e-09,4.60664413e-08,3.62073842e-04,5.79318146e-03,1.37865576e-07,2.34371479e-06,7.11213774e-07,1.28018479e-05,1.03740590e-10,1.76359004e-09,1.51844927e-13,2.73320869e-12,2.11641166e-18,3.80954099e-17,7.17611355e-05,1.43522271e-03
3.32126293e-09,4.18000000e-01,4.00000000e+03,2.33643331e-03,7.12941000e-01,7.12941000e-01,6.91378397e-02,2.76551359e-01,1.90057991e-04,2.28069589e-03,2.13218550e-06,2.77184115e-05,9.65542870e-09,1.25520573e-07,5.70983502e-05,7.99376903e-04,1.30096137e-07,1.95144205e-06,6.83889901e-14,9.57445861e-13,3.31035073e-09,4.96552610e-08,3.62073834e-04,5.79318135e-03,1.37861622e-07,2.34364757e-06,7.10084033e-07,1.27815126e-05,1.11822748e-10,1.90098672e-09,1.63661629e-13,2.94590932e-12,2.45902557e-18,4.42624602e-17,7.17611355e-05,1.43522271e-03
3.58001389e-09,4.18000000e-01,4.00000000e+03,2.26190366e-03,7.12940992e-01,7.12940992e-01,6.91378466e-02,2.76551386e-01,1.90062961e-04,2.28075554e-03,2.13217194e-06,2.77182352e-05,1.04078171e-08,1.35301622e-07,5.70981101e-05,7.99373542e-04,1.25582180e-07,1.88373270e-06,7.94609870e-14,1.11245382e-12,3.56824404e-09,5.35236606e-08,3.62073826e-04,5.79318122e-03,1.37857360e-07,2.34357512e-06,7.08868287e-07,1.27596292e-05,1.20534565e-10,2.04908761e-09,1.76396812e-13,3.17514262e-12,2.85710329e-18,5.14278593e-17,7.17611355e-05,1.43522271e-03
3.85892347e-09,4.18000000e-01,4.00000000e+03,2.18539979e-03,7.12940984e-01,7.12940984e-01,6.91378539e-02,2.76551415e-01,1.90068098e-04,2.28081718e-03,2.13215733e-06,2.77180452e-05,1.12188427e-08,1.45844956e-07,5.70978513e-05,7.99369919e-04,1.20935404e-07,1.81403107e-06,9.23255684e-14,1.29255796e-12,3.84622793e-09,5.76934190e-08,3.62073817e-04,5.79318108e-03,1.37852767e-07,2.34349703e-06,7.07560156e-07,1.27360828e-05,1.29925097e-10,2.20872666e-09,1.90121691e-13,3.42219044e-12,3.31962357e-18,5.97532242e-17,7.17611355e-05,1.43522271e-03
