time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
4.53567162e-02,4.17684134e-01,3.99093894e+03,3.17302981e-01,7.12018103e-01,7.12018103e-01,6.91387862e-02,2.76555145e-01,6.51894499e-10,7.82273399e-09,1.11361873e-16,1.44770435e-15,2.33768917e-09,3.03899592e-08,2.48301849e-10,3.47622589e-09,2.00787175e-15,3.01180762e-14,1.91074708e-04,2.67504592e-03,6.06286533e-05,9.09429799e-04,9.26980103e-06,1.48316817e-04,2.03308987e-11,3.45625278e-10,1.56135450e-21,2.81043810e-20,2.23407506e-04,3.79792760e-03,9.76905656e-11,1.75843018e-09,1.28217048e-04,2.30790686e-03,7.17614900e-05,1.43522980e-03
4.88903400e-02,4.17659536e-01,3.99023387e+03,3.18349248e-01,7.12006055e-01,7.12006055e-01,6.91389431e-02,2.76555772e-01,6.62420574e-10,7.94904688e-09,1.13306339e-16,1.47298241e-15,2.37662334e-09,3.08961035e-08,2.43143279e-10,3.40400591e-09,2.01599094e-15,3.02398640e-14,1.91103140e-04,2.67544396e-03,6.08376184e-05,9.12564276e-04,7.68515268e-06,1.22962443e-04,1.95680691e-11,3.32657174e-10,1.68422711e-21,3.03160879e-20,2.14848429e-04,3.65242329e-03,1.05335617e-10,1.89604111e-09,1.38157115e-04,2.48682806e-03,7.17615173e-05,1.43523035e-03
5.26992593e-02,4.17633023e-01,3.98947402e+03,3.19557392e-01,7.11993951e-01,7.11993951e-01,6.91391317e-02,2.76556527e-01,6.69973958e-10,8.03968750e-09,1.14744025e-16,1.49167232e-15,2.40477079e-09,3.12620203e-08,2.37577094e-10,3.32607931e-09,2.02526712e-15,3.03790068e-14,1.91134292e-04,2.67588009e-03,6.10784519e-05,9.16176779e-04,6.42310048e-06,1.02769608e-04,1.87449512e-11,3.18664170e-10,1.81125190e-21,3.26025342e-20,2.05629218e-04,3.49569671e-03,1.13230586e-10,2.03815055e-09,1.48403252e-04,2.67125854e-03,7.17615456e-05,1.43523091e-03
5.68049216e-02,4.17604446e-01,3.98865513e+03,3.20948893e-01,7.11981773e-01,7.11981773e-01,6.91393556e-02,2.76557423e-01,6.74670447e-10,8.09604536e-09,1.15694359e-16,1.50402667e-15,2.42254777e-09,3.14931209e-08,2.31663458e-10,3.24328841e-09,2.03584856e-15,3.05377284e-14,1.91168229e-04,2.67635521e-03,6.13553059e-05,9.20329588e-04,5.42802717e-06,8.68484348e-05,1.78701987e-11,3.03793378e-10,1.94192726e-21,3.49546906e-20,1.95847166e-04,3.32940183e-03,1.21342784e-10,2.18417012e-09,1.58909664e-04,2.86037395e-03,7.17615747e-05,1.43523149e-03
6.12304454e-02,4.17573645e-01,3.98777264e+03,3.22547329e-01,7.11969511e-01,7.11969511e-01,6.91396188e-02,2.76558475e-01,6.76689001e-10,8.12026801e-09,1.16187834e-16,1.51044184e-15,2.43060220e-09,3.15978286e-08,2.25463758e-10,3.15649261e-09,2.04789836e-15,3.07184754e-14,1.91205004e-04,2.67687006e-03,6.16727362e-05,9.25091043e-04,4.64759161e-06,7.43614657e-05,1.69526464e-11,2.88194990e-10,2.07568593e-21,3.73623467e-20,1.85601538e-04,3.15522615e-03,1.29635341e-10,2.33343613e-09,1.69624900e-04,3.05324821e-03,7.17616044e-05,1.43523209e-03
6.60007502e-02,4.17540448e-01,3.98682161e+03,3.24378455e-01,7.11957163e-01,7.11957163e-01,6.91399257e-02,2.76559703e-01,6.76256563e-10,8.11507876e-09,1.16263394e-16,1.51142412e-15,2.42975840e-09,3.15868592e-08,2.19039351e-10,3.06655092e-09,2.06159522e-15,3.09239283e-14,1.91244664e-04,2.67742529e-03,6.20357195e-05,9.30535793e-04,4.03455083e-06,6.45528133e-05,1.60011284e-11,2.72019183e-10,2.21189690e-21,3.98141442e-20,1.74991553e-04,2.97485640e-03,1.38067325e-10,2.48521185e-09,1.80492043e-04,3.24885677e-03,7.17616346e-05,1.43523269e-03
7.11426971e-02,4.17504666e-01,3.98579674e+03,3.26470256e-01,7.11944741e-01,7.11944741e-01,6.91402813e-02,2.76561125e-01,6.73630363e-10,8.08356436e-09,1.15965385e-16,1.50755000e-15,2.42095244e-09,3.14723817e-08,2.12450641e-10,2.97430897e-09,2.07713417e-15,3.11570126e-14,1.91287247e-04,2.67802145e-03,6.24496657e-05,9.36744986e-04,3.54802087e-06,5.67683339e-05,1.50243433e-11,2.55413836e-10,2.34986777e-21,4.22976198e-20,1.64114874e-04,2.78995286e-03,1.46593909e-10,2.63869036e-09,1.91448936e-04,3.44608085e-03,7.17616652e-05,1.43523330e-03
7.66852397e-02,4.17466101e-01,3.98469232e+03,3.28852983e-01,7.11932265e-01,7.11932265e-01,6.91406909e-02,2.76562763e-01,6.69079417e-10,8.02895300e-09,1.15340338e-16,1.49942440e-15,2.40516459e-09,3.12671396e-08,2.05756489e-10,2.88059084e-09,2.09472715e-15,3.14209072e-14,1.91332791e-04,2.67865907e-03,6.29204267e-05,9.43806400e-04,3.15412569e-06,5.04660110e-05,1.40307692e-11,2.38523076e-10,2.48884785e-21,4.47992613e-20,1.53066653e-04,2.60213309e-03,1.55166569e-10,2.79299825e-09,2.02428493e-04,3.64371287e-03,7.17616959e-05,1.43523392e-03
8.26595874e-02,4.17424535e-01,3.98350220e+03,3.31559159e-01,7.11919767e-01,7.11919767e-01,6.91411604e-02,2.76564642e-01,6.62867075e-10,7.95440490e-09,1.14433929e-16,1.48764107e-15,2.38335544e-09,3.09836208e-08,1.99013945e-10,2.78619523e-09,2.11460346e-15,3.17190518e-14,1.91381331e-04,2.67933864e-03,6.34542994e-05,9.51814490e-04,2.82605655e-06,4.52169048e-05,1.30286241e-11,2.21486610e-10,2.62803237e-21,4.73045827e-20,1.41939056e-04,2.41296396e-03,1.63733371e-10,2.94720067e-09,2.13359096e-04,3.84046373e-03,7.17617267e-05,1.43523453e-03
8.90993810e-02,4.17379735e-01,3.98221976e+03,3.34623553e-01,7.11907289e-01,7.11907289e-01,6.91416964e-02,2.76566786e-01,6.55236306e-10,7.86283567e-09,1.13288386e-16,1.47274902e-15,2.35641199e-09,3.06333559e-08,1.92278210e-10,2.69189495e-09,2.13701013e-15,3.20551519e-14,1.91432904e-04,2.68006066e-03,6.40580228e-05,9.60870343e-04,2.54362957e-06,4.06980732e-05,1.20258606e-11,2.04439629e-10,2.76656825e-21,4.97982286e-20,1.30821178e-04,2.22396002e-03,1.72239340e-10,3.10030813e-09,2.24165140e-04,4.03497253e-03,7.17617573e-05,1.43523515e-03
9.60408821e-02,4.17331450e-01,3.98083787e+03,3.38083115e-01,7.11894880e-01,7.11894880e-01,6.91423056e-02,2.76569222e-01,6.46399015e-10,7.75678818e-09,1.11940602e-16,1.45522782e-15,2.32510836e-09,3.02264087e-08,1.85602724e-10,2.59843814e-09,2.16221206e-15,3.24331809e-14,1.91487545e-04,2.68082563e-03,6.47387683e-05,9.71081525e-04,2.29247490e-06,3.66795984e-05,1.10301782e-11,1.87513029e-10,2.90356197e-21,5.22641155e-20,1.19799131e-04,2.03658523e-03,1.80626984e-10,3.25128572e-09,2.34767756e-04,4.22581961e-03,7.17617875e-05,1.43523575e-03
1.03523178e-01,4.17279410e-01,3.97934886e+03,3.41976882e-01,7.11882597e-01,7.11882597e-01,6.91429953e-02,2.76571981e-01,6.36530056e-10,7.63836067e-09,1.10421043e-16,1.43547355e-15,2.29008367e-09,2.97710877e-08,1.79039261e-10,2.50654966e-09,2.19049198e-15,3.28573797e-14,1.91545287e-04,2.68163402e-03,6.55041213e-05,9.82561819e-04,2.06301485e-06,3.30082376e-05,1.00490382e-11,1.70833649e-10,3.03808997e-21,5.46856195e-20,1.08956154e-04,1.85225462e-03,1.88836958e-10,3.39906525e-09,2.45085745e-04,4.41154341e-03,7.17618172e-05,1.43523634e-03
1.11588399e-01,4.17223323e-01,3.97774446e+03,3.46345836e-01,7.11870500e-01,7.11870500e-01,6.91437734e-02,2.76575094e-01,6.25765914e-10,7.50919097e-09,1.08753477e-16,1.41379520e-15,2.25183700e-09,2.92738809e-08,1.72637923e-10,2.41693093e-09,2.22215023e-15,3.33322534e-14,1.91606161e-04,2.68248626e-03,6.63620558e-05,9.95430837e-04,1.84938015e-06,2.95900824e-05,9.08966176e-12,1.54524250e-10,3.16921200e-21,5.70458161e-20,9.83725386e-05,1.67233316e-03,1.96808924e-10,3.54256063e-09,2.55036761e-04,4.59066169e-03,7.17618460e-05,1.43523692e-03
1.20281961e-01,4.17162875e-01,3.97601580e+03,3.51232724e-01,7.11858650e-01,7.11858650e-01,6.91446481e-02,2.76578592e-01,6.14207359e-10,7.37048830e-09,1.06955394e-16,1.39042012e-15,2.21073680e-09,2.87395784e-08,1.66446948e-10,2.33025727e-09,2.25750436e-15,3.38625655e-14,1.91670189e-04,2.68338264e-03,6.73209010e-05,1.00981351e-03,1.64838822e-06,2.63742115e-05,8.15900252e-12,1.38703043e-10,3.29598741e-21,5.93277734e-20,8.81252624e-05,1.49812946e-03,2.04482591e-10,3.68068664e-09,2.64538732e-04,4.76169717e-03,7.17618739e-05,1.43523748e-03
1.29652816e-01,4.17097727e-01,3.97415330e+03,3.56681846e-01,7.11847108e-01,7.11847108e-01,6.91456277e-02,2.76582511e-01,6.01924952e-10,7.22309943e-09,1.05038932e-16,1.36550612e-15,2.16704089e-09,2.81715316e-08,1.60512287e-10,2.24717201e-09,2.29688863e-15,3.44533294e-14,1.91737381e-04,2.68432333e-03,6.83893000e-05,1.02583950e-03,1.45866499e-06,2.33386398e-05,7.26368457e-12,1.23482638e-10,3.41749436e-21,6.15148986e-20,7.82872529e-05,1.33088330e-03,2.11798940e-10,3.81238092e-09,2.73511518e-04,4.92320732e-03,7.17619007e-05,1.43523801e-03
1.39753730e-01,4.17027515e-01,3.97214668e+03,3.62738806e-01,7.11835934e-01,7.11835934e-01,6.91467211e-02,2.76586884e-01,5.88966083e-10,7.06759300e-09,1.03012075e-16,1.33915698e-15,2.12092197e-09,2.75719856e-08,1.54876957e-10,2.16827740e-09,2.34065328e-15,3.51097993e-14,1.91807730e-04,2.68530822e-03,6.95761629e-05,1.04364244e-03,1.27994890e-06,2.04791824e-05,6.40990750e-12,1.08968427e-10,3.53285145e-21,6.35913261e-20,6.89262921e-05,1.17174697e-03,2.18701588e-10,3.93662859e-09,2.81878746e-04,5.07381743e-03,7.17619261e-05,1.43523852e-03
1.50641580e-01,4.16951847e-01,3.96998486e+03,3.69450249e-01,7.11825179e-01,7.11825179e-01,6.91479374e-02,2.76591750e-01,5.75362301e-10,6.90434761e-09,1.00879916e-16,1.31143890e-15,2.07249433e-09,2.69424263e-08,1.49580205e-10,2.09412287e-09,2.38916395e-15,3.58374593e-14,1.91881208e-04,2.68633691e-03,7.08906152e-05,1.06335923e-03,1.11257839e-06,1.78012542e-05,5.60332302e-12,9.52564914e-11,3.64124097e-21,6.55423374e-20,6.01036260e-05,1.02176164e-03,2.25138257e-10,4.05248863e-09,2.89569768e-04,5.21225582e-03,7.17619500e-05,1.43523900e-03
